Date,Ticker,Action,Strike,Qty,Price,Total_Flow,Realized_PnL,Notes
2000-10-18,AMD,BTC_PROFIT,25.83,1,0.51,50.97,57.85,Profit: 53.7%
2000-10-18,AMD,SELL_CALL,22.98,1,0.97,97.48,0.0,Covered Call
2000-10-23,VRTX,BTC_PROFIT,77.16,1,1.69,169.03,506.94,Profit: 75.0%
2000-10-23,VRTX,SELL_PUT,82.14,1,8.79,878.83,0.0,IV: 94.34%
2000-10-27,INTC,BTC_PROFIT,40.56,1,1.77,176.51,192.41,Profit: 52.3%
2000-10-27,INTC,SELL_PUT,40.99,1,5.01,501.31,0.0,IV: 103.59%
2000-11-06,LLY,CALLED_AWAY,83.98,1,0.0,0.0,162.02,Shares Sold
2000-11-06,LLY,STOCK_SELL_CALL,0.0,100,89.56,895625.0,0.0,Sold at Strike 83.98
2000-11-06,ADBE,BTC_PROFIT,37.25,1,1.0,100.24,135.77,Profit: 57.8%
2000-11-06,INTC,BTC_PROFIT,40.99,1,2.5,250.04,249.97,Profit: 50.1%
2000-11-06,ADBE,SELL_PUT,37.21,1,3.55,354.88,0.0,IV: 85.06%
2000-11-06,INTC,SELL_PUT,41.62,1,3.31,331.19,0.0,IV: 75.45%
2000-11-06,MS,SELL_PUT,71.74,1,5.41,541.44,0.0,IV: 72.90%
2000-11-07,AMAT,BTC_PROFIT,29.33,1,0.28,28.46,59.61,Profit: 68.2%
2000-11-07,AMAT,SELL_CALL,31.61,1,1.45,144.74,0.0,Covered Call
2000-11-08,AMGN,BTC_PROFIT,74.45,1,0.99,99.24,142.59,Profit: 59.2%
2000-11-08,HD,BTC_PROFIT,33.31,1,1.4,140.14,217.52,Profit: 61.0%
2000-11-08,AMGN,SELL_CALL,73.76,1,2.66,266.04,0.0,Covered Call
2000-11-08,HD,SELL_PUT,36.46,1,4.15,414.55,0.0,IV: 98.46%
2000-11-10,TXN,BTC_PROFIT,48.78,1,0.71,70.8,91.82,Profit: 56.8%
2000-11-10,AMAT,BTC_PROFIT,31.61,1,0.66,66.4,77.04,Profit: 54.1%
2000-11-10,TXN,SELL_CALL,51.08,1,2.29,228.73,0.0,Covered Call
2000-11-10,AMAT,SELL_CALL,27.6,1,1.29,128.57,0.0,Covered Call
2000-11-21,AMD,BTC_PROFIT,22.98,1,0.4,40.23,55.95,Profit: 58.7%
2000-11-21,AMD,SELL_CALL,25.48,1,1.07,107.3,0.0,Covered Call
2000-11-27,QCOM,CALLED_AWAY,39.18,1,0.0,0.0,153.71,Shares Sold
2000-11-27,QCOM,STOCK_SELL_CALL,0.0,100,44.72,447187.5,0.0,Sold at Strike 39.18
2000-11-27,COST,CALLED_AWAY,34.88,1,0.0,0.0,89.95,Shares Sold
2000-11-27,COST,STOCK_SELL_CALL,0.0,100,36.69,366875.0,0.0,Sold at Strike 34.88
2000-11-27,QCOM,SELL_PUT,39.52,1,4.04,404.34,0.0,IV: 91.54%
2000-11-27,MSFT,SELL_PUT,31.95,1,2.47,246.83,0.0,IV: 71.65%
2000-11-28,MU,BTC_PROFIT,38.52,1,0.19,19.07,157.93,Profit: 89.3%
2000-11-28,AMD,BTC_PROFIT,25.48,1,0.46,46.1,59.9,Profit: 57.0%
2000-11-28,AMD,SELL_CALL,22.86,1,0.99,99.33,0.0,Covered Call
2000-11-28,MU,SELL_CALL,46.19,1,2.19,218.9,0.0,Covered Call
2000-11-30,AMD,BTC_PROFIT,22.86,1,0.4,39.77,58.27,Profit: 60.0%
2000-11-30,AMD,SELL_CALL,19.64,1,0.87,87.49,0.0,Covered Call
2000-12-01,HD,BTC_PROFIT,36.46,1,1.05,104.55,308.7,Profit: 74.8%
2000-12-01,MU,BTC_PROFIT,46.19,1,0.71,71.26,146.34,Profit: 67.4%
2000-12-01,MU,SELL_CALL,39.53,1,1.72,171.62,0.0,Covered Call
2000-12-01,COST,SELL_PUT,29.82,1,1.82,181.51,0.0,IV: 59.24%
2000-12-04,AMGN,BTC_PROFIT,73.76,1,1.19,118.71,146.03,Profit: 55.4%
2000-12-04,TXN,BTC_PROFIT,51.08,1,0.32,32.11,195.32,Profit: 86.0%
2000-12-04,AMAT,BTC_PROFIT,27.6,1,0.06,5.67,121.61,Profit: 95.6%
2000-12-04,TXN,SELL_CALL,47.43,1,1.8,180.3,0.0,Covered Call
2000-12-04,AMAT,SELL_CALL,23.43,1,0.9,89.77,0.0,Covered Call
2000-12-04,AMGN,SELL_CALL,75.76,1,2.56,256.09,0.0,Covered Call
2000-12-06,AMD,BTC_PROFIT,19.64,1,0.28,27.67,58.53,Profit: 68.4%
2000-12-06,AMD,SELL_CALL,17.57,1,0.67,67.31,0.0,Covered Call
2000-12-07,VRTX,EXPIRED_ASSIGNED,82.14,1,0.0,0.0,878.18,Assigned Shares
2000-12-07,VRTX,STOCK_BUY_ASSIGN,0.0,100,70.12,-701250.0,0.0,Bought at Strike 82.14
2000-12-07,QCOM,BTC_PROFIT,39.52,1,1.76,176.22,226.83,Profit: 56.4%
2000-12-07,VRTX,SELL_CALL,101.65,1,4.99,499.38,0.0,Covered Call
2000-12-07,QCOM,SELL_PUT,46.15,1,4.78,478.42,0.0,IV: 92.25%
2000-12-11,MS,BTC_PROFIT,71.74,1,1.55,155.17,384.97,Profit: 71.3%
2000-12-11,MS,SELL_PUT,70.35,1,4.76,476.43,0.0,IV: 65.68%
2000-12-13,AMGN,BTC_PROFIT,75.76,1,1.18,117.61,137.18,Profit: 54.1%
2000-12-13,AMGN,SELL_CALL,74.24,1,1.9,189.64,0.0,Covered Call
2000-12-15,AMGN,BTC_PROFIT,74.24,1,0.62,61.87,126.48,Profit: 67.4%
2000-12-15,AMGN,SELL_CALL,66.9,1,1.89,188.81,0.0,Covered Call
2000-12-21,ADBE,EXPIRED_ASSIGNED,37.21,1,0.0,0.0,354.23,Assigned Shares
2000-12-21,ADBE,STOCK_BUY_ASSIGN,0.0,100,29.91,-299062.5,0.0,Bought at Strike 37.21
2000-12-21,INTC,EXPIRED_ASSIGNED,41.62,1,0.0,0.0,330.54,Assigned Shares
2000-12-21,INTC,STOCK_BUY_ASSIGN,0.0,100,33.12,-331250.0,0.0,Bought at Strike 41.62
2000-12-21,INTC,SELL_CALL,41.66,1,1.78,177.82,0.0,Covered Call
2000-12-21,ADBE,SELL_CALL,40.63,1,1.95,194.64,0.0,Covered Call
2000-12-26,COST,BTC_PROFIT,29.82,1,0.47,46.93,133.28,Profit: 74.1%
2000-12-26,COST,SELL_PUT,32.6,1,2.23,223.43,0.0,IV: 66.10%
2000-12-28,INTC,BTC_PROFIT,41.66,1,0.73,72.82,103.7,Profit: 59.1%
2000-12-28,INTC,SELL_CALL,37.97,1,1.55,155.22,0.0,Covered Call
2000-12-29,AMD,BTC_PROFIT,17.57,1,0.15,14.89,51.12,Profit: 77.9%
2000-12-29,COST,BTC_PROFIT,32.6,1,1.11,111.47,110.66,Profit: 50.1%
2000-12-29,AMD,SELL_CALL,16.67,1,0.62,61.56,0.0,Covered Call
2000-12-29,COST,SELL_PUT,36.11,1,2.35,234.91,0.0,IV: 63.93%
2001-01-02,VRTX,BTC_PROFIT,101.65,1,0.83,82.97,415.12,Profit: 83.4%
2001-01-02,VRTX,SELL_CALL,93.41,1,4.75,475.1,0.0,Covered Call
2001-01-04,MS,BTC_PROFIT,70.35,1,1.78,178.09,297.05,Profit: 62.6%
2001-01-04,MS,SELL_PUT,78.39,1,7.32,731.87,0.0,IV: 85.88%
2001-01-05,VRTX,BTC_PROFIT,93.41,1,2.11,211.21,262.6,Profit: 55.5%
2001-01-05,VRTX,SELL_CALL,79.46,1,4.03,403.4,0.0,Covered Call
2001-01-09,VRTX,BTC_PROFIT,79.46,1,1.84,184.19,217.91,Profit: 54.3%
2001-01-09,VRTX,SELL_CALL,69.09,1,3.44,343.6,0.0,Covered Call
2001-01-11,MSFT,EXPIRED_ASSIGNED,31.95,1,0.0,0.0,246.18,Assigned Shares
2001-01-11,MSFT,STOCK_BUY_ASSIGN,0.0,100,27.5,-275000.0,0.0,Bought at Strike 31.95
2001-01-11,MSFT,SELL_CALL,33.75,1,1.32,131.92,0.0,Covered Call
2001-01-16,MU,EXPIRED_WIN,39.53,1,0.0,0.0,170.97,Keep Shares & Prem
2001-01-16,AMAT,BTC_PROFIT,23.43,1,0.39,39.3,49.17,Profit: 56.2%
2001-01-16,ADBE,BTC_PROFIT,40.63,1,0.35,34.67,158.67,Profit: 82.2%
2001-01-16,MU,SELL_CALL,51.33,1,2.31,231.14,0.0,Covered Call
2001-01-16,AMAT,SELL_CALL,31.31,1,1.54,154.27,0.0,Covered Call
2001-01-16,ADBE,SELL_CALL,37.64,1,1.9,189.94,0.0,Covered Call
2001-01-17,AMGN,BTC_PROFIT,66.9,1,0.72,71.84,115.67,Profit: 62.0%
2001-01-17,AMGN,SELL_CALL,69.97,1,2.17,216.58,0.0,Covered Call
2001-01-18,TXN,CALLED_AWAY,47.43,1,0.0,0.0,179.65,Shares Sold
2001-01-18,TXN,STOCK_SELL_CALL,0.0,100,51.25,512500.0,0.0,Sold at Strike 47.43
2001-01-18,TXN,SELL_PUT,45.3,1,5.46,546.28,0.0,IV: 102.35%
2001-01-22,QCOM,EXPIRED_ASSIGNED,46.15,1,0.0,0.0,477.77,Assigned Shares
2001-01-22,QCOM,STOCK_BUY_ASSIGN,0.0,100,37.72,-377187.5,0.0,Bought at Strike 46.15
2001-01-22,INTC,BTC_PROFIT,37.97,1,0.65,64.82,89.1,Profit: 58.2%
2001-01-22,COST,BTC_PROFIT,36.11,1,0.44,44.41,189.19,Profit: 81.1%
2001-01-22,INTC,SELL_CALL,38.94,1,1.33,132.95,0.0,Covered Call
2001-01-22,QCOM,SELL_CALL,50.1,1,2.32,232.41,0.0,Covered Call
2001-01-22,HD,SELL_PUT,39.55,1,3.07,306.9,0.0,IV: 71.72%
2001-01-30,MS,BTC_PROFIT,78.39,1,3.27,327.35,403.22,Profit: 55.3%
2001-01-30,MS,SELL_PUT,76.84,1,5.55,555.05,0.0,IV: 68.43%
2001-01-31,HD,BTC_PROFIT,39.55,1,1.41,141.49,164.1,Profit: 53.9%
2001-01-31,HD,SELL_PUT,43.57,1,3.21,320.59,0.0,IV: 69.26%
2001-02-08,MSFT,BTC_PROFIT,33.75,1,0.65,65.15,65.47,Profit: 50.6%
2001-02-08,MU,BTC_PROFIT,51.33,1,0.73,72.51,157.32,Profit: 68.6%
2001-02-08,AMAT,BTC_PROFIT,31.31,1,0.16,16.17,136.8,Profit: 89.5%
2001-02-08,ADBE,BTC_PROFIT,37.64,1,0.02,2.39,186.26,Profit: 98.7%
2001-02-08,MSFT,SELL_CALL,35.68,1,1.06,106.47,0.0,Covered Call
2001-02-08,MU,SELL_CALL,50.27,1,2.12,211.85,0.0,Covered Call
2001-02-08,AMAT,SELL_CALL,27.29,1,1.21,121.49,0.0,Covered Call
2001-02-08,ADBE,SELL_CALL,25.14,1,1.24,123.67,0.0,Covered Call
2001-02-12,AMD,CALLED_AWAY,16.67,1,0.0,0.0,60.91,Shares Sold
2001-02-12,AMD,STOCK_SELL_CALL,0.0,100,24.0,240000.0,0.0,Sold at Strike 16.67
2001-02-12,AMD,SELL_PUT,21.21,2,2.21,443.0,0.0,IV: 92.63%
2001-02-13,VRTX,BTC_PROFIT,69.09,1,1.65,165.05,177.24,Profit: 52.0%
2001-02-13,MSFT,BTC_PROFIT,35.68,1,0.48,47.96,57.21,Profit: 55.0%
2001-02-13,MSFT,SELL_CALL,33.35,1,1.0,99.56,0.0,Covered Call
2001-02-13,VRTX,SELL_CALL,80.24,1,3.66,366.21,0.0,Covered Call
2001-02-14,INTC,BTC_PROFIT,38.94,1,0.61,60.99,70.66,Profit: 54.1%
2001-02-14,QCOM,BTC_PROFIT,50.1,1,1.12,111.86,119.25,Profit: 51.9%
2001-02-14,INTC,SELL_CALL,39.47,1,1.25,125.22,0.0,Covered Call
2001-02-14,QCOM,SELL_CALL,52.0,1,2.07,207.19,0.0,Covered Call
2001-02-16,ADBE,BTC_PROFIT,25.14,1,0.44,43.56,78.81,Profit: 64.8%
2001-02-16,QCOM,BTC_PROFIT,52.0,1,0.87,86.55,119.34,Profit: 58.2%
2001-02-16,QCOM,SELL_CALL,47.44,1,1.71,171.4,0.0,Covered Call
2001-02-16,ADBE,SELL_CALL,22.83,1,0.95,95.34,0.0,Covered Call
2001-02-20,MSFT,BTC_PROFIT,33.35,1,0.41,40.81,57.45,Profit: 59.0%
2001-02-20,VRTX,BTC_PROFIT,80.24,1,1.4,139.83,225.08,Profit: 61.8%
2001-02-20,INTC,BTC_PROFIT,39.47,1,0.46,46.44,77.48,Profit: 62.9%
2001-02-20,MSFT,SELL_CALL,31.46,1,0.89,88.84,0.0,Covered Call
2001-02-20,INTC,SELL_CALL,36.36,1,1.12,111.57,0.0,Covered Call
2001-02-20,VRTX,SELL_CALL,71.23,1,3.14,314.23,0.0,Covered Call
2001-02-21,QCOM,BTC_PROFIT,47.44,1,0.48,48.48,121.63,Profit: 71.7%
2001-02-21,ADBE,BTC_PROFIT,22.83,1,0.29,28.75,65.29,Profit: 69.8%
2001-02-21,QCOM,SELL_CALL,41.92,1,1.44,144.19,0.0,Covered Call
2001-02-21,ADBE,SELL_CALL,19.21,1,0.83,83.36,0.0,Covered Call
2001-02-22,VRTX,BTC_PROFIT,71.23,1,1.28,128.37,184.56,Profit: 59.1%
2001-02-22,VRTX,SELL_CALL,61.5,1,2.75,274.63,0.0,Covered Call
2001-02-23,QCOM,BTC_PROFIT,41.92,1,0.49,48.73,94.17,Profit: 66.2%
2001-02-23,QCOM,SELL_CALL,36.68,1,1.31,130.91,0.0,Covered Call
2001-02-26,INTC,BTC_PROFIT,36.36,1,0.52,52.03,58.25,Profit: 53.4%
2001-02-26,INTC,SELL_CALL,34.12,1,1.05,105.04,0.0,Covered Call
2001-02-28,QCOM,BTC_PROFIT,36.68,1,0.57,57.45,72.16,Profit: 56.1%
2001-02-28,QCOM,SELL_CALL,33.08,1,1.28,127.81,0.0,Covered Call
2001-03-01,ADBE,BTC_PROFIT,19.21,1,0.38,38.24,43.81,Profit: 54.1%
2001-03-01,ADBE,SELL_CALL,17.79,1,0.74,73.87,0.0,Covered Call
2001-03-05,AMGN,CALLED_AWAY,69.97,1,0.0,0.0,215.93,Shares Sold
2001-03-05,AMGN,STOCK_SELL_CALL,0.0,100,72.81,728125.0,0.0,Sold at Strike 69.97
2001-03-05,TXN,EXPIRED_ASSIGNED,45.3,1,0.0,0.0,545.63,Assigned Shares
2001-03-05,TXN,STOCK_BUY_ASSIGN,0.0,100,34.7,-347000.01,0.0,Bought at Strike 45.3
2001-03-05,MU,BTC_PROFIT,50.27,1,0.27,27.36,183.19,Profit: 87.1%
2001-03-05,AMAT,BTC_PROFIT,27.29,1,0.53,53.11,67.08,Profit: 56.3%
2001-03-05,TXN,SELL_CALL,41.18,1,1.46,145.74,0.0,Covered Call
2001-03-05,MU,SELL_CALL,46.68,1,1.73,173.17,0.0,Covered Call
2001-03-05,AMAT,SELL_CALL,28.23,1,1.03,103.21,0.0,Covered Call
2001-03-05,SLB,SELL_PUT,30.27,1,1.63,162.98,0.0,IV: 54.68%
2001-03-07,AMD,BTC_PROFIT,21.21,2,0.56,111.19,329.21,Profit: 74.9%
2001-03-07,AMD,SELL_PUT,22.69,2,1.73,346.61,0.0,IV: 70.89%
2001-03-08,HD,BTC_PROFIT,43.57,1,1.22,122.06,197.23,Profit: 61.9%
2001-03-08,HD,SELL_PUT,40.88,1,2.09,209.32,0.0,IV: 52.99%
2001-03-12,TXN,BTC_PROFIT,41.18,1,0.49,49.45,94.99,Profit: 66.1%
2001-03-12,TXN,SELL_CALL,36.91,1,1.34,134.38,0.0,Covered Call
2001-03-15,MSFT,BTC_PROFIT,31.46,1,0.15,14.97,72.56,Profit: 83.1%
2001-03-15,MSFT,SELL_CALL,29.96,1,0.78,78.47,0.0,Covered Call
2001-03-16,MS,EXPIRED_ASSIGNED,76.84,1,0.0,0.0,554.4,Assigned Shares
2001-03-16,MS,STOCK_BUY_ASSIGN,0.0,100,57.92,-579199.98,0.0,Bought at Strike 76.84
2001-03-16,MS,SELL_CALL,66.4,1,2.02,201.93,0.0,Covered Call
2001-03-19,VRTX,BTC_PROFIT,61.5,1,0.05,5.46,267.86,Profit: 98.0%
2001-03-19,VRTX,SELL_CALL,45.92,1,2.09,209.1,0.0,Covered Call
2001-03-21,INTC,BTC_PROFIT,34.12,1,0.1,9.74,94.0,Profit: 90.7%
2001-03-21,MSFT,BTC_PROFIT,29.96,1,0.31,30.78,46.39,Profit: 60.8%
2001-03-21,VRTX,BTC_PROFIT,45.92,1,0.85,85.27,122.53,Profit: 59.2%
2001-03-21,MSFT,SELL_CALL,27.94,1,0.76,76.16,0.0,Covered Call
2001-03-21,INTC,SELL_CALL,30.08,1,1.06,105.68,0.0,Covered Call
2001-03-21,VRTX,SELL_CALL,39.46,1,1.79,178.74,0.0,Covered Call
2001-03-22,MS,BTC_PROFIT,66.4,1,0.88,88.35,112.28,Profit: 56.2%
2001-03-22,MS,SELL_CALL,61.59,1,1.95,195.39,0.0,Covered Call
2001-03-29,AMAT,BTC_PROFIT,28.23,1,0.26,26.11,75.8,Profit: 74.7%
2001-03-29,AMAT,SELL_CALL,27.27,1,0.98,98.07,0.0,Covered Call
2001-04-02,QCOM,BTC_PROFIT,33.08,1,0.26,26.37,100.14,Profit: 79.4%
2001-04-02,MU,BTC_PROFIT,46.68,1,0.52,51.82,120.05,Profit: 70.1%
2001-04-02,AMAT,BTC_PROFIT,27.27,1,0.35,34.59,62.19,Profit: 64.7%
2001-04-02,QCOM,SELL_CALL,33.94,1,1.51,150.81,0.0,Covered Call
2001-04-02,MU,SELL_CALL,46.32,1,2.05,205.33,0.0,Covered Call
2001-04-02,AMAT,SELL_CALL,23.94,1,0.92,91.76,0.0,Covered Call
2001-04-04,ADBE,BTC_PROFIT,17.79,1,0.18,17.96,54.61,Profit: 75.7%
2001-04-04,TXN,BTC_PROFIT,36.91,1,0.25,24.91,108.17,Profit: 81.5%
2001-04-04,QCOM,BTC_PROFIT,33.94,1,0.63,62.66,86.85,Profit: 58.5%
2001-04-04,QCOM,SELL_CALL,29.14,1,1.31,130.92,0.0,Covered Call
2001-04-04,TXN,SELL_CALL,33.98,1,1.33,133.23,0.0,Covered Call
2001-04-04,ADBE,SELL_CALL,18.71,1,0.81,80.81,0.0,Covered Call
2001-04-05,HD,BTC_PROFIT,40.88,1,0.96,96.07,111.95,Profit: 54.1%
2001-04-05,GS,SELL_PUT,77.75,1,5.3,529.89,0.0,IV: 65.83%
2001-04-10,SLB,BTC_PROFIT,30.27,1,0.76,75.81,85.87,Profit: 53.5%
2001-04-10,JPM,SELL_PUT,39.14,1,2.67,266.75,0.0,IV: 65.89%
2001-04-18,AMD,BTC_PROFIT,22.69,2,0.1,19.55,324.46,Profit: 94.4%
2001-04-18,JPM,BTC_PROFIT,39.14,1,1.24,124.18,141.27,Profit: 53.4%
2001-04-18,AMD,SELL_PUT,24.33,2,3.76,751.07,0.0,IV: 124.99%
2001-04-18,JPM,SELL_PUT,44.39,1,3.33,332.56,0.0,IV: 70.03%
2001-04-30,GS,BTC_PROFIT,77.75,1,1.32,132.5,396.09,Profit: 75.0%
2001-04-30,AMGN,SELL_PUT,55.27,1,3.5,350.27,0.0,IV: 63.00%
2001-05-01,VRTX,BTC_PROFIT,39.46,1,0.81,81.03,96.41,Profit: 54.7%
2001-05-01,VRTX,SELL_CALL,48.24,1,2.11,211.46,0.0,Covered Call
2001-05-07,MSFT,CALLED_AWAY,27.94,1,0.0,0.0,75.51,Shares Sold
2001-05-07,MSFT,STOCK_SELL_CALL,0.0,100,35.69,356899.99,0.0,Sold at Strike 27.94
2001-05-07,INTC,CALLED_AWAY,30.08,1,0.0,0.0,105.03,Shares Sold
2001-05-07,INTC,STOCK_SELL_CALL,0.0,100,31.16,311600.0,0.0,Sold at Strike 30.08
2001-05-07,MS,CALLED_AWAY,61.59,1,0.0,0.0,194.74,Shares Sold
2001-05-07,MS,STOCK_SELL_CALL,0.0,100,66.96,669599.99,0.0,Sold at Strike 61.59
2001-05-07,INTC,SELL_PUT,27.54,1,3.29,328.9,0.0,IV: 101.70%
2001-05-07,MS,SELL_PUT,59.86,1,5.55,554.74,0.0,IV: 83.21%
2001-05-07,GS,SELL_PUT,87.77,1,5.4,539.73,0.0,IV: 59.50%
2001-05-09,MU,BTC_PROFIT,46.32,1,0.81,80.53,123.49,Profit: 60.8%
2001-05-09,VRTX,BTC_PROFIT,48.24,1,0.87,87.1,123.05,Profit: 58.8%
2001-05-09,MU,SELL_CALL,53.03,1,2.23,223.06,0.0,Covered Call
2001-05-09,VRTX,SELL_CALL,44.0,1,1.85,185.0,0.0,Covered Call
2001-05-14,AMD,BTC_PROFIT,24.33,2,1.87,374.96,373.5,Profit: 50.1%
2001-05-14,JPM,BTC_PROFIT,44.39,1,1.26,125.82,205.44,Profit: 62.2%
2001-05-14,VRTX,BTC_PROFIT,44.0,1,0.84,84.46,99.23,Profit: 54.3%
2001-05-14,VRTX,SELL_CALL,39.94,1,1.65,164.84,0.0,Covered Call
2001-05-14,AMD,SELL_PUT,23.77,2,3.14,628.92,0.0,IV: 111.81%
2001-05-14,BLK,SELL_PUT,33.06,1,1.75,174.93,0.0,IV: 54.19%
2001-05-15,MU,BTC_PROFIT,53.03,1,0.86,85.8,135.96,Profit: 61.5%
2001-05-15,MU,SELL_CALL,47.99,1,1.88,187.93,0.0,Covered Call
2001-05-17,AMAT,CALLED_AWAY,23.94,1,0.0,0.0,91.11,Shares Sold
2001-05-17,AMAT,STOCK_SELL_CALL,0.0,100,26.95,269500.01,0.0,Sold at Strike 23.94
2001-05-17,AMAT,SELL_PUT,24.09,2,2.35,469.52,0.0,IV: 86.21%
2001-05-18,AMD,BTC_PROFIT,23.77,2,1.37,274.21,352.11,Profit: 56.4%
2001-05-18,AMD,SELL_PUT,28.72,1,3.39,339.02,0.0,IV: 100.90%
2001-05-21,QCOM,CALLED_AWAY,29.14,1,0.0,0.0,130.27,Shares Sold
2001-05-21,QCOM,STOCK_SELL_CALL,0.0,100,35.5,355000.0,0.0,Sold at Strike 29.14
2001-05-21,TXN,CALLED_AWAY,33.98,1,0.0,0.0,132.58,Shares Sold
2001-05-21,TXN,STOCK_SELL_CALL,0.0,100,41.86,418600.01,0.0,Sold at Strike 33.98
2001-05-21,ADBE,CALLED_AWAY,18.71,1,0.0,0.0,80.16,Shares Sold
2001-05-21,ADBE,STOCK_SELL_CALL,0.0,100,22.75,227450.01,0.0,Sold at Strike 18.71
2001-05-21,QCOM,SELL_PUT,31.38,1,3.4,340.02,0.0,IV: 95.07%
2001-05-21,ADBE,SELL_PUT,20.33,2,1.65,329.89,0.0,IV: 76.27%
2001-05-21,TXN,SELL_PUT,37.42,1,2.91,290.8,0.0,IV: 74.14%
2001-05-23,AMGN,BTC_PROFIT,55.27,1,0.8,80.49,268.48,Profit: 77.0%
2001-05-23,AMGN,SELL_PUT,58.61,1,2.97,296.76,0.0,IV: 52.76%
2001-05-30,MS,BTC_PROFIT,59.86,1,2.5,249.67,303.77,Profit: 55.0%
2001-05-30,GS,BTC_PROFIT,87.77,1,1.8,180.37,358.06,Profit: 66.6%
2001-05-30,MS,SELL_PUT,58.69,1,3.7,369.87,0.0,IV: 60.53%
2001-05-30,DIS,SELL_PUT,28.98,1,1.31,131.11,0.0,IV: 47.14%
2001-06-01,INTC,BTC_PROFIT,27.54,1,1.05,105.38,222.22,Profit: 68.0%
2001-06-01,AMGN,BTC_PROFIT,58.61,1,1.22,122.13,173.33,Profit: 58.8%
2001-06-01,INTC,SELL_PUT,26.56,2,1.38,275.47,0.0,IV: 51.31%
2001-06-01,AMGN,SELL_PUT,63.38,1,3.06,306.43,0.0,IV: 49.10%
2001-06-05,MS,BTC_PROFIT,58.69,1,1.51,150.71,217.87,Profit: 59.3%
2001-06-05,MS,SELL_PUT,61.09,1,2.51,250.79,0.0,IV: 44.45%
2001-06-06,BLK,BTC_PROFIT,33.06,1,0.16,15.92,157.71,Profit: 90.9%
2001-06-06,SLB,SELL_PUT,28.92,1,1.11,111.19,0.0,IV: 40.55%
2001-06-07,DIS,BTC_PROFIT,28.98,1,0.45,45.23,84.59,Profit: 65.5%
2001-06-07,INTC,BTC_PROFIT,26.56,2,0.62,124.52,148.36,Profit: 54.8%
2001-06-07,INTC,SELL_PUT,28.78,1,1.43,142.6,0.0,IV: 49.83%
2001-06-07,GS,SELL_PUT,91.52,1,3.12,312.07,0.0,IV: 35.58%
2001-06-11,MU,BTC_PROFIT,47.99,1,0.48,48.35,138.29,Profit: 74.3%
2001-06-11,AMAT,BTC_PROFIT,24.09,2,0.55,110.44,356.49,Profit: 76.5%
2001-06-11,AMD,BTC_PROFIT,28.72,1,1.67,166.83,170.89,Profit: 50.8%
2001-06-11,MU,SELL_CALL,48.12,1,1.51,151.02,0.0,Covered Call
2001-06-11,AMD,SELL_PUT,27.17,2,1.97,394.34,0.0,IV: 68.63%
2001-06-11,AMAT,SELL_PUT,24.51,2,1.34,267.13,0.0,IV: 55.16%
2001-06-14,MU,BTC_PROFIT,48.12,1,0.65,64.83,84.89,Profit: 57.1%
2001-06-14,MU,SELL_CALL,43.72,1,1.48,148.05,0.0,Covered Call
2001-06-19,ADBE,BTC_PROFIT,20.33,2,0.67,133.97,193.32,Profit: 59.4%
2001-06-19,ADBE,SELL_PUT,19.54,2,1.04,207.76,0.0,IV: 54.32%
2001-06-28,VRTX,CALLED_AWAY,39.94,1,0.0,0.0,164.19,Shares Sold
2001-06-28,VRTX,STOCK_SELL_CALL,0.0,100,47.44,474399.99,0.0,Sold at Strike 39.94
2001-06-28,ADBE,BTC_PROFIT,19.54,2,0.47,94.03,111.13,Profit: 54.7%
2001-06-28,VRTX,SELL_PUT,42.41,1,3.6,359.88,0.0,IV: 78.49%
2001-06-28,ADBE,SELL_PUT,21.42,2,1.21,241.35,0.0,IV: 56.32%
2001-07-03,QCOM,BTC_PROFIT,31.38,1,0.47,47.35,291.38,Profit: 86.1%
2001-07-03,QCOM,SELL_PUT,28.87,1,1.89,188.81,0.0,IV: 64.26%
2001-07-05,TXN,EXPIRED_ASSIGNED,37.42,1,0.0,0.0,290.15,Assigned Shares
2001-07-05,TXN,STOCK_BUY_ASSIGN,0.0,100,31.36,-313600.01,0.0,Bought at Strike 37.42
2001-07-05,TXN,SELL_CALL,36.27,1,1.17,117.04,0.0,Covered Call
2001-07-09,MU,BTC_PROFIT,43.72,1,0.72,72.37,74.38,Profit: 51.1%
2001-07-09,MU,SELL_CALL,44.92,1,1.47,146.72,0.0,Covered Call
2001-07-12,INTC,BTC_PROFIT,28.78,1,0.59,59.09,82.21,Profit: 58.6%
2001-07-12,INTC,SELL_PUT,27.82,2,1.35,269.88,0.0,IV: 49.15%
2001-07-16,AMGN,EXPIRED_ASSIGNED,63.38,1,0.0,0.0,305.78,Assigned Shares
2001-07-16,AMGN,STOCK_BUY_ASSIGN,0.0,100,54.01,-540099.98,0.0,Bought at Strike 63.38
2001-07-16,AMGN,SELL_CALL,57.56,1,0.9,90.11,0.0,Covered Call
2001-07-20,MS,EXPIRED_ASSIGNED,61.09,1,0.0,0.0,250.14,Assigned Shares
2001-07-20,MS,STOCK_BUY_ASSIGN,0.0,100,59.5,-595000.0,0.0,Bought at Strike 61.09
2001-07-20,MS,SELL_CALL,66.41,1,1.65,165.08,0.0,Covered Call
2001-07-23,SLB,EXPIRED_ASSIGNED,28.92,1,0.0,0.0,110.54,Assigned Shares
2001-07-23,SLB,STOCK_BUY_ASSIGN,0.0,100,26.99,-269900.0,0.0,Bought at Strike 28.92
